time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
30,50,30,10,0.31035782,0.68964218
30,50,30,20,0.314518879,0.685481121
30,50,30,30,0.323918223,0.676081777
30,50,30,40,0.334374896,0.665625104
30,50,30,50,0.340408644,0.659591356
30,50,30,60,0.341798662,0.658201338
30,50,40,10,0.30461543,0.69538457
30,50,40,20,0.30872173,0.69127827
30,50,40,30,0.318012195,0.681987805
30,50,40,40,0.328498592,0.671501408
30,50,40,50,0.334707328,0.665292672
30,50,40,60,0.336315052,0.663684948
30,50,50,10,0.298229458,0.701770542
30,50,50,20,0.302223848,0.697776152
30,50,50,30,0.311347902,0.688652098
30,50,50,40,0.321734738,0.678265262
30,50,50,50,0.328040616,0.671959384
30,50,50,60,0.329900949,0.670099051
30,50,60,10,0.291286627,0.708713373
30,50,60,20,0.295148363,0.704851637
30,50,60,30,0.303990717,0.696009283
30,50,60,40,0.314210089,0.685789911
30,50,60,50,0.320606303,0.679393697
30,50,60,60,0.322720956,0.677279044
30,60,10,10,0.360200161,0.639799839
30,60,10,20,0.364010891,0.635989109
30,60,10,30,0.372387571,0.627612429
30,60,10,40,0.380608839,0.619391161
30,60,10,50,0.38407603,0.61592397
30,60,10,60,0.382960113,0.617039887
30,60,20,10,0.356941833,0.643058167
30,60,20,20,0.360775841,0.639224159
30,60,20,30,0.369150605,0.630849395
30,60,20,40,0.377492104,0.622507896
30,60,20,50,0.381146595,0.618853405
30,60,20,60,0.380254185,0.619745815
30,60,30,10,0.351010182,0.648989818
30,60,30,20,0.354815295,0.645184705
30,60,30,30,0.363185253,0.636814747
30,60,30,40,0.371672365,0.628327635
30,60,30,50,0.37561798,0.62438202
30,60,30,60,0.37508729,0.62491271
30,60,40,10,0.342654565,0.657345435
30,60,40,20,0.34644487,0.65355513
30,60,40,30,0.354817641,0.645182359
30,60,40,40,0.363540553,0.636459447
30,60,40,50,0.367879861,0.632120139
30,60,40,60,0.367800989,0.632199011
30,60,50,10,0.333288319,0.666711681
30,60,50,20,0.337053015,0.662946985
30,60,50,30,0.345357974,0.654642026
30,60,50,40,0.354203906,0.645796094
30,60,50,50,0.358859098,0.641140902
30,60,50,60,0.359229029,0.640770971
30,60,60,10,0.323348675,0.676651325
30,60,60,20,0.32703957,0.67296043
30,60,60,30,0.335178071,0.664821929
30,60,60,40,0.344083388,0.655916612
30,60,60,50,0.34904798,0.65095202
30,60,60,60,0.349831161,0.650168839
40,10,10,10,0.416853583,0.583146417
40,10,10,20,0.452268926,0.547731074
40,10,10,30,0.501967012,0.498032988
40,10,10,40,0.522480992,0.477519008
40,10,10,50,0.507626806,0.492373194
40,10,10,60,0.477003175,0.522996825
40,10,20,10,0.404872629,0.595127371
40,10,20,20,0.435039322,0.564960678
40,10,20,30,0.48056746,0.51943254
40,10,20,40,0.503656619,0.496343381
40,10,20,50,0.493604349,0.506395651
40,10,20,60,0.466214235,0.533785765
40,10,30,10,0.384894931,0.615105069
40,10,30,20,0.409746266,0.590253734
40,10,30,30,0.450392183,0.549607817
40,10,30,40,0.475762032,0.524237968
40,10,30,50,0.471433569,0.528566431
40,10,30,60,0.448614851,0.551385149
40,10,40,10,0.360643991,0.639356009
40,10,40,20,0.381405665,0.618594335
40,10,40,30,0.417539405,0.582460595
40,10,40,40,0.444540674,0.555459326
40,10,40,50,0.445349539,0.554650461
40,10,40,60,0.427141775,0.572858225
40,10,50,10,0.340619552,0.659380448
40,10,50,20,0.35787293,0.64212707
40,10,50,30,0.389088739,0.610911261
40,10,50,40,0.415409487,0.584590513
40,10,50,50,0.419528385,0.580471615
40,10,50,60,0.404865324,0.595134676
40,10,60,10,0.32020679,0.67979321
40,10,60,20,0.334652041,0.665347959
40,10,60,30,0.361826599,0.638173401
40,10,60,40,0.386907435,0.613092565
40,10,60,50,0.393158792,0.606841208
40,10,60,60,0.382293764,0.617706236
40,20,10,10,0.32978968,0.67021032
40,20,10,20,0.347592755,0.652407245
40,20,10,30,0.381071349,0.618928651
40,20,10,40,0.410006006,0.589993994
40,20,10,50,0.416938008,0.583061992
40,20,10,60,0.406068507,0.593931493
40,20,20,10,0.329907573,0.670092427
