,Community,Mode,Time Range,Cost,MI
501,Boerum Hill,transit,40,2.9,27286.903301893708
502,Boerum Hill,transit,50,2.9,27286.903301893708
503,Boerum Hill,transit,60,2.9,27286.903301893708
504,Borough Park,drive,10,2.046875,121159.68979547074
505,Borough Park,drive,20,4.09375,92634.91955053825
506,Borough Park,drive,30,6.140625,70825.76997861777
507,Borough Park,drive,40,8.1875,54151.17449664724
508,Borough Park,drive,50,10.234375000000002,41402.298912551334
509,Borough Park,drive,60,12.28125,31654.906309564554
510,Borough Park,bicycle,10,0.5616438356164384,67827.34485002833
511,Borough Park,bicycle,20,0.5616438356164384,67827.34485002833
512,Borough Park,bicycle,30,0.5616438356164384,67827.34485002833
513,Borough Park,bicycle,40,0.5616438356164384,67827.34485002833
514,Borough Park,bicycle,50,0.8116438356164384,65639.55374314565
515,Borough Park,bicycle,60,1.3116438356164384,61473.398893783815
516,Borough Park,walk,10,0.0,10401.0
517,Borough Park,walk,20,0.0,10401.0
518,Borough Park,walk,30,0.0,10401.0
519,Borough Park,walk,40,0.0,10401.0
520,Borough Park,walk,50,0.0,10401.0
521,Borough Park,walk,60,0.0,10401.0
522,Borough Park,transit,10,2.9,41988.27741518226
523,Borough Park,transit,20,2.9,41988.27741518226
524,Borough Park,transit,30,2.9,41988.27741518226
525,Borough Park,transit,40,2.9,41988.27741518226
526,Borough Park,transit,50,2.9,41988.27741518226
527,Borough Park,transit,60,2.9,41988.27741518226
528,Breezy Point,drive,10,2.046875,45160.665986756234
529,Breezy Point,drive,20,4.09375,19909.464772519586
530,Breezy Point,drive,30,6.140625,8777.257351440352
531,Breezy Point,drive,40,8.1875,3869.528764015291
532,Breezy Point,drive,50,10.234375000000002,1705.9147585645967
533,Breezy Point,drive,60,12.28125,752.06707094451
534,Breezy Point,bicycle,10,0.5616438356164384,4381.02356072595
535,Breezy Point,bicycle,20,0.5616438356164384,4381.02356072595
536,Breezy Point,bicycle,30,0.5616438356164384,4381.02356072595
537,Breezy Point,bicycle,40,0.5616438356164384,4381.02356072595
538,Breezy Point,bicycle,50,0.8116438356164384,3963.9778770044754
539,Breezy Point,bicycle,60,1.3116438356164384,3245.207630718429
540,Breezy Point,walk,10,0.0,294.0
541,Breezy Point,walk,20,0.0,294.0
542,Breezy Point,walk,30,0.0,294.0
543,Breezy Point,walk,40,0.0,294.0
544,Breezy Point,walk,50,0.0,294.0
545,Breezy Point,walk,60,0.0,294.0
546,Breezy Point,transit,10,2.9,110.92989645575301
547,Breezy Point,transit,20,2.9,110.92989645575301
548,Breezy Point,transit,30,2.9,110.92989645575301
549,Breezy Point,transit,40,2.9,110.92989645575301
550,Breezy Point,transit,50,2.9,110.92989645575301
551,Breezy Point,transit,60,2.9,110.92989645575301
552,Briarwood,drive,10,2.046875,100553.07837772463
553,Briarwood,drive,20,4.09375,60247.17305770827
554,Briarwood,drive,30,6.140625,36097.57075572075
555,Briarwood,drive,40,8.1875,21628.145327518407
556,Briarwood,drive,50,10.234375000000002,12958.674517844745
557,Briarwood,drive,60,12.28125,7764.292440081669
558,Briarwood,bicycle,10,0.5616438356164384,60420.98528243414
559,Briarwood,bicycle,20,0.5616438356164384,60420.98528243414
560,Briarwood,bicycle,30,0.5616438356164384,60420.98528243414
561,Briarwood,bicycle,40,0.5616438356164384,60420.98528243414
562,Briarwood,bicycle,50,0.8116438356164384,56756.71813113895
563,Briarwood,bicycle,60,1.3116438356164384,50081.37214427743
564,Briarwood,walk,10,0.0,6138.999999999999
565,Briarwood,walk,20,0.0,6138.999999999999
566,Briarwood,walk,30,0.0,6138.999999999999
567,Briarwood,walk,40,0.0,6138.999999999999
568,Briarwood,walk,50,0.0,6138.999999999999
569,Briarwood,walk,60,0.0,6138.999999999999
570,Briarwood,transit,10,2.9,16485.600483015027
571,Briarwood,transit,20,2.9,16485.600483015027
572,Briarwood,transit,30,2.9,16485.600483015027
573,Briarwood,transit,40,2.9,16485.600483015027
574,Briarwood,transit,50,2.9,16485.600483015027
575,Briarwood,transit,60,2.9,16485.600483015027
576,Brighton Beach,drive,10,2.046875,113747.08028252759
577,Brighton Beach,drive,20,4.09375,92326.78216887599
578,Brighton Beach,drive,30,6.140625,74940.25063752309
579,Brighton Beach,drive,40,8.1875,60827.86634264383
580,Brighton Beach,drive,50,10.234375000000002,49373.05776698205
581,Brighton Beach,drive,60,12.28125,40075.36314902403
582,Brighton Beach,bicycle,10,0.5616438356164384,39484.55929530966
583,Brighton Beach,bicycle,20,0.5616438356164384,39484.55929530966
584,Brighton Beach,bicycle,30,0.5616438356164384,39484.55929530966
585,Brighton Beach,bicycle,40,0.5616438356164384,39484.55929530966
586,Brighton Beach,bicycle,50,0.8116438356164384,38491.08136834839
587,Brighton Beach,bicycle,60,1.3116438356164384,36578.48777619885
588,Brighton Beach,walk,10,0.0,5562.999999999999
589,Brighton Beach,walk,20,0.0,5562.999999999999
590,Brighton Beach,walk,30,0.0,5562.999999999999
591,Brighton Beach,walk,40,0.0,5562.999999999999
592,Brighton Beach,walk,50,0.0,5562.999999999999
593,Brighton Beach,walk,60,0.0,5562.999999999999
594,Brighton Beach,transit,10,2.9,42158.1865125564
595,Brighton Beach,transit,20,2.9,42158.1865125564
596,Brighton Beach,transit,30,2.9,42158.1865125564
597,Brighton Beach,transit,40,2.9,42158.1865125564
598,Brighton Beach,transit,50,2.9,42158.1865125564
599,Brighton Beach,transit,60,2.9,42158.1865125564
600,Broad Channel,drive,10,2.046875,654365.9823314071
601,Broad Channel,drive,20,4.09375,346983.3789818463
602,Broad Channel,drive,30,6.140625,183991.02114187175
603,Broad Channel,drive,40,8.1875,97562.87451048144
604,Broad Channel,drive,50,10.234375000000002,51733.58147411123
605,Broad Channel,drive,60,12.28125,27432.191451585182
606,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
607,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
608,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
609,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
610,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
611,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
612,Broad Channel,walk,10,0.0,1500.0
613,Broad Channel,walk,20,0.0,1500.0
614,Broad Channel,walk,30,0.0,1500.0
615,Broad Channel,walk,40,0.0,1500.0
616,Broad Channel,walk,50,0.0,1500.0
617,Broad Channel,walk,60,0.0,1500.0
618,Broad Channel,transit,10,2.9,22021.834081365243
619,Broad Channel,transit,20,2.9,22021.834081365243
620,Broad Channel,transit,30,2.9,22021.834081365243
621,Broad Channel,transit,40,2.9,22021.834081365243
622,Broad Channel,transit,50,2.9,22021.834081365243
623,Broad Channel,transit,60,2.9,22021.834081365243
624,Broad Channel,drive,10,2.046875,654365.9823314071
625,Broad Channel,drive,20,4.09375,346983.3789818463
626,Broad Channel,drive,30,6.140625,183991.02114187175
627,Broad Channel,drive,40,8.1875,97562.87451048144
628,Broad Channel,drive,50,10.234375000000002,51733.58147411123
629,Broad Channel,drive,60,12.28125,27432.191451585182
630,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
631,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
632,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
633,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
634,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
635,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
636,Broad Channel,walk,10,0.0,1500.0
637,Broad Channel,walk,20,0.0,1500.0
638,Broad Channel,walk,30,0.0,1500.0
639,Broad Channel,walk,40,0.0,1500.0
640,Broad Channel,walk,50,0.0,1500.0
641,Broad Channel,walk,60,0.0,1500.0
642,Broad Channel,transit,10,2.9,22021.834081365243
643,Broad Channel,transit,20,2.9,22021.834081365243
644,Broad Channel,transit,30,2.9,22021.834081365243
645,Broad Channel,transit,40,2.9,22021.834081365243
646,Broad Channel,transit,50,2.9,22021.834081365243
647,Broad Channel,transit,60,2.9,22021.834081365243
648,Broad Channel,drive,10,2.046875,654365.9823314071
649,Broad Channel,drive,20,4.09375,346983.3789818463
650,Broad Channel,drive,30,6.140625,183991.02114187175
651,Broad Channel,drive,40,8.1875,97562.87451048144
652,Broad Channel,drive,50,10.234375000000002,51733.58147411123
653,Broad Channel,drive,60,12.28125,27432.191451585182
654,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
655,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
656,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
657,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
658,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
659,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
660,Broad Channel,walk,10,0.0,1500.0
661,Broad Channel,walk,20,0.0,1500.0
662,Broad Channel,walk,30,0.0,1500.0
663,Broad Channel,walk,40,0.0,1500.0
664,Broad Channel,walk,50,0.0,1500.0
665,Broad Channel,walk,60,0.0,1500.0
666,Broad Channel,transit,10,2.9,22021.834081365243
667,Broad Channel,transit,20,2.9,22021.834081365243
668,Broad Channel,transit,30,2.9,22021.834081365243
669,Broad Channel,transit,40,2.9,22021.834081365243
670,Broad Channel,transit,50,2.9,22021.834081365243
671,Broad Channel,transit,60,2.9,22021.834081365243
672,Broad Channel,drive,10,2.046875,654365.9823314071
673,Broad Channel,drive,20,4.09375,346983.3789818463
674,Broad Channel,drive,30,6.140625,183991.02114187175
675,Broad Channel,drive,40,8.1875,97562.87451048144
676,Broad Channel,drive,50,10.234375000000002,51733.58147411123
677,Broad Channel,drive,60,12.28125,27432.191451585182
678,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
679,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
680,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
681,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
682,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
683,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
684,Broad Channel,walk,10,0.0,1500.0
685,Broad Channel,walk,20,0.0,1500.0
686,Broad Channel,walk,30,0.0,1500.0
687,Broad Channel,walk,40,0.0,1500.0
688,Broad Channel,walk,50,0.0,1500.0
689,Broad Channel,walk,60,0.0,1500.0
690,Broad Channel,transit,10,2.9,22021.834081365243
691,Broad Channel,transit,20,2.9,22021.834081365243
692,Broad Channel,transit,30,2.9,22021.834081365243
693,Broad Channel,transit,40,2.9,22021.834081365243
694,Broad Channel,transit,50,2.9,22021.834081365243
695,Broad Channel,transit,60,2.9,22021.834081365243
696,Broad Channel,drive,10,2.046875,654365.9823314071
697,Broad Channel,drive,20,4.09375,346983.3789818463
698,Broad Channel,drive,30,6.140625,183991.02114187175
699,Broad Channel,drive,40,8.1875,97562.87451048144
700,Broad Channel,drive,50,10.234375000000002,51733.58147411123
701,Broad Channel,drive,60,12.28125,27432.191451585182
702,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
703,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
704,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
705,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
706,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
707,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
708,Broad Channel,walk,10,0.0,1500.0
709,Broad Channel,walk,20,0.0,1500.0
710,Broad Channel,walk,30,0.0,1500.0
711,Broad Channel,walk,40,0.0,1500.0
712,Broad Channel,walk,50,0.0,1500.0
713,Broad Channel,walk,60,0.0,1500.0
714,Broad Channel,transit,10,2.9,22021.834081365243
715,Broad Channel,transit,20,2.9,22021.834081365243
716,Broad Channel,transit,30,2.9,22021.834081365243
717,Broad Channel,transit,40,2.9,22021.834081365243
718,Broad Channel,transit,50,2.9,22021.834081365243
719,Broad Channel,transit,60,2.9,22021.834081365243
720,Broad Channel,drive,10,2.046875,654365.9823314071
721,Broad Channel,drive,20,4.09375,346983.3789818463
722,Broad Channel,drive,30,6.140625,183991.02114187175
723,Broad Channel,drive,40,8.1875,97562.87451048144
724,Broad Channel,drive,50,10.234375000000002,51733.58147411123
725,Broad Channel,drive,60,12.28125,27432.191451585182
726,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
727,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
728,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
729,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
730,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
731,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
732,Broad Channel,walk,10,0.0,1500.0
733,Broad Channel,walk,20,0.0,1500.0
734,Broad Channel,walk,30,0.0,1500.0
735,Broad Channel,walk,40,0.0,1500.0
736,Broad Channel,walk,50,0.0,1500.0
737,Broad Channel,walk,60,0.0,1500.0
738,Broad Channel,transit,10,2.9,22021.834081365243
739,Broad Channel,transit,20,2.9,22021.834081365243
740,Broad Channel,transit,30,2.9,22021.834081365243
741,Broad Channel,transit,40,2.9,22021.834081365243
742,Broad Channel,transit,50,2.9,22021.834081365243
743,Broad Channel,transit,60,2.9,22021.834081365243
744,Broad Channel,drive,10,2.046875,654365.9823314071
745,Broad Channel,drive,20,4.09375,346983.3789818463
746,Broad Channel,drive,30,6.140625,183991.02114187175
747,Broad Channel,drive,40,8.1875,97562.87451048144
748,Broad Channel,drive,50,10.234375000000002,51733.58147411123
749,Broad Channel,drive,60,12.28125,27432.191451585182
750,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
751,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
752,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
753,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
754,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
755,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
756,Broad Channel,walk,10,0.0,1500.0
757,Broad Channel,walk,20,0.0,1500.0
758,Broad Channel,walk,30,0.0,1500.0
759,Broad Channel,walk,40,0.0,1500.0
760,Broad Channel,walk,50,0.0,1500.0
761,Broad Channel,walk,60,0.0,1500.0
762,Broad Channel,transit,10,2.9,22021.834081365243
763,Broad Channel,transit,20,2.9,22021.834081365243
764,Broad Channel,transit,30,2.9,22021.834081365243
765,Broad Channel,transit,40,2.9,22021.834081365243
766,Broad Channel,transit,50,2.9,22021.834081365243
767,Broad Channel,transit,60,2.9,22021.834081365243
768,Broad Channel,drive,10,2.046875,654365.9823314071
769,Broad Channel,drive,20,4.09375,346983.3789818463
770,Broad Channel,drive,30,6.140625,183991.02114187175
771,Broad Channel,drive,40,8.1875,97562.87451048144
772,Broad Channel,drive,50,10.234375000000002,51733.58147411123
773,Broad Channel,drive,60,12.28125,27432.191451585182
774,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
775,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
776,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
777,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
778,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
779,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
780,Broad Channel,walk,10,0.0,1500.0
781,Broad Channel,walk,20,0.0,1500.0
782,Broad Channel,walk,30,0.0,1500.0
783,Broad Channel,walk,40,0.0,1500.0
784,Broad Channel,walk,50,0.0,1500.0
785,Broad Channel,walk,60,0.0,1500.0
786,Broad Channel,transit,10,2.9,22021.834081365243
787,Broad Channel,transit,20,2.9,22021.834081365243
788,Broad Channel,transit,30,2.9,22021.834081365243
789,Broad Channel,transit,40,2.9,22021.834081365243
790,Broad Channel,transit,50,2.9,22021.834081365243
791,Broad Channel,transit,60,2.9,22021.834081365243
792,Broad Channel,drive,10,2.046875,654365.9823314071
793,Broad Channel,drive,20,4.09375,346983.3789818463
794,Broad Channel,drive,30,6.140625,183991.02114187175
795,Broad Channel,drive,40,8.1875,97562.87451048144
796,Broad Channel,drive,50,10.234375000000002,51733.58147411123
797,Broad Channel,drive,60,12.28125,27432.191451585182
798,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
799,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
800,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
801,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
802,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
803,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
804,Broad Channel,walk,10,0.0,1500.0
805,Broad Channel,walk,20,0.0,1500.0
806,Broad Channel,walk,30,0.0,1500.0
807,Broad Channel,walk,40,0.0,1500.0
808,Broad Channel,walk,50,0.0,1500.0
809,Broad Channel,walk,60,0.0,1500.0
810,Broad Channel,transit,10,2.9,22021.834081365243
811,Broad Channel,transit,20,2.9,22021.834081365243
812,Broad Channel,transit,30,2.9,22021.834081365243
813,Broad Channel,transit,40,2.9,22021.834081365243
814,Broad Channel,transit,50,2.9,22021.834081365243
815,Broad Channel,transit,60,2.9,22021.834081365243
816,Broad Channel,drive,10,2.046875,654365.9823314071
817,Broad Channel,drive,20,4.09375,346983.3789818463
818,Broad Channel,drive,30,6.140625,183991.02114187175
819,Broad Channel,drive,40,8.1875,97562.87451048144
820,Broad Channel,drive,50,10.234375000000002,51733.58147411123
821,Broad Channel,drive,60,12.28125,27432.191451585182
822,Broad Channel,bicycle,10,0.5616438356164384,182869.2674218522
823,Broad Channel,bicycle,20,0.5616438356164384,182869.2674218522
824,Broad Channel,bicycle,30,0.5616438356164384,182869.2674218522
825,Broad Channel,bicycle,40,0.5616438356164384,182869.2674218522
826,Broad Channel,bicycle,50,0.8116438356164384,169235.0832327269
827,Broad Channel,bicycle,60,1.3116438356164384,144940.49754234965
828,Broad Channel,walk,10,0.0,1500.0
829,Broad Channel,walk,20,0.0,1500.0
830,Broad Channel,walk,30,0.0,1500.0
831,Broad Channel,walk,40,0.0,1500.0
832,Broad Channel,walk,50,0.0,1500.0
833,Broad Channel,walk,60,0.0,1500.0
834,Broad Channel,transit,10,2.9,22021.834081365243
835,Broad Channel,transit,20,2.9,22021.834081365243
836,Broad Channel,transit,30,2.9,22021.834081365243
837,Broad Channel,transit,40,2.9,22021.834081365243
838,Broad Channel,transit,50,2.9,22021.834081365243
839,Broad Channel,transit,60,2.9,22021.834081365243
840,Bronx Park,drive,10,2.046875,104987.74433318176
841,Bronx Park,drive,20,4.09375,89190.47490487802
842,Bronx Park,drive,30,6.140625,75770.18502762027
843,Bronx Park,drive,40,8.1875,64369.215941979695
844,Bronx Park,drive,50,10.234375000000002,54683.72499651192
845,Bronx Park,drive,60,12.28125,46455.58805919758
846,Bronx Park,bicycle,10,0.5616438356164384,41625.19390721896
847,Bronx Park,bicycle,20,0.5616438356164384,41625.19390721896
848,Bronx Park,bicycle,30,0.5616438356164384,41625.19390721896
849,Bronx Park,bicycle,40,0.5616438356164384,41625.19390721896
850,Bronx Park,bicycle,50,0.8116438356164384,40804.35177237001
851,Bronx Park,bicycle,60,1.3116438356164384,39210.90892507798
852,Bronx Park,walk,10,0.0,4995.0
853,Bronx Park,walk,20,0.0,4995.0
854,Bronx Park,walk,30,0.0,4995.0
855,Bronx Park,walk,40,0.0,4995.0
856,Bronx Park,walk,50,0.0,4995.0
857,Bronx Park,walk,60,0.0,4995.0
858,Bronx Park,transit,10,2.9,12046.947640491702
859,Bronx Park,transit,20,2.9,12046.947640491702
860,Bronx Park,transit,30,2.9,12046.947640491702
861,Bronx Park,transit,40,2.9,12046.947640491702
862,Bronx Park,transit,50,2.9,12046.947640491702
863,Bronx Park,transit,60,2.9,12046.947640491702
864,Bronxdale,drive,10,2.046875,103553.80453747883
865,Bronxdale,drive,20,4.09375,73561.7492432558
866,Bronxdale,drive,30,6.140625,52256.22540762512
867,Bronxdale,drive,40,8.1875,37121.37247882096
868,Bronxdale,drive,50,10.234375000000002,26369.99293313465
869,Bronxdale,drive,60,12.28125,18732.511242419943
870,Bronxdale,bicycle,10,0.5616438356164384,43362.21459884555
871,Bronxdale,bicycle,20,0.5616438356164384,43362.21459884555
872,Bronxdale,bicycle,30,0.5616438356164384,43362.21459884555
873,Bronxdale,bicycle,40,0.5616438356164384,43362.21459884555
874,Bronxdale,bicycle,50,0.8116438356164384,41588.412077540146
875,Bronxdale,bicycle,60,1.3116438356164384,38255.519742602424
876,Bronxdale,walk,10,0.0,6093.999999999999
877,Bronxdale,walk,20,0.0,6093.999999999999
