time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
40,20,10,50,0.282245218,0.717754782
40,20,10,60,0.269411801,0.730588199
40,20,20,10,0.27267735,0.72732265
40,20,20,20,0.287291646,0.712708354
40,20,20,30,0.304171041,0.695828959
40,20,20,40,0.29483836,0.70516164
40,20,20,50,0.281516095,0.718483905
40,20,20,60,0.268870223,0.731129777
40,20,30,10,0.27570817,0.72429183
40,20,30,20,0.289202221,0.710797779
40,20,30,30,0.304389276,0.695610724
40,20,30,40,0.295423641,0.704576359
40,20,30,50,0.281341765,0.718658235
40,20,30,60,0.269032973,0.730967027
40,20,40,10,0.272840502,0.727159498
40,20,40,20,0.284674601,0.715325399
40,20,40,30,0.298643045,0.701356955
40,20,40,40,0.290913641,0.709086359
40,20,40,50,0.27702273,0.72297727
40,20,40,60,0.264753658,0.735246342
40,20,50,10,0.277903581,0.722096419
40,20,50,20,0.287668517,0.712331483
40,20,50,30,0.299165693,0.700834307
40,20,50,40,0.291602082,0.708397918
40,20,50,50,0.27840797,0.72159203
40,20,50,60,0.265111767,0.734888233
40,20,60,10,0.272285275,0.727714725
40,20,60,20,0.281139462,0.718860538
40,20,60,30,0.291873215,0.708126785
40,20,60,40,0.285010842,0.714989158
40,20,60,50,0.273788308,0.726211692
40,20,60,60,0.261779435,0.738220565
40,30,10,10,0.175105724,0.824894276
40,30,10,20,0.186094479,0.813905521
40,30,10,30,0.201639616,0.798360384
40,30,10,40,0.207303679,0.792696321
40,30,10,50,0.205953828,0.794046172
40,30,10,60,0.202186317,0.797813683
40,30,20,10,0.178888353,0.821111647
40,30,20,20,0.189340031,0.810659969
40,30,20,30,0.204100417,0.795899583
40,30,20,40,0.209148633,0.790851367
40,30,20,50,0.207619257,0.792380743
40,30,20,60,0.2036216,0.7963784
40,30,30,10,0.184943119,0.815056881
40,30,30,20,0.194426829,0.805573171
40,30,30,30,0.207824726,0.792175274
40,30,30,40,0.211958234,0.788041766
40,30,30,50,0.209732095,0.790267905
40,30,30,60,0.205481797,0.794518203
40,30,40,10,0.188292298,0.811707702
40,30,40,20,0.19699497,0.80300503
40,30,40,30,0.208491011,0.791508989
40,30,40,40,0.211776641,0.788223359
40,30,40,50,0.208727186,0.791272814
40,30,40,60,0.204655682,0.795344318
40,30,50,10,0.196149647,0.803850353
40,30,50,20,0.204193997,0.795806003
40,30,50,30,0.214424861,0.785575139
40,30,50,40,0.215809775,0.784190225
40,30,50,50,0.21178414,0.78821586
40,30,50,60,0.20657704,0.79342296
40,30,60,10,0.197608596,0.802391404
40,30,60,20,0.205267886,0.794732114
40,30,60,30,0.215003668,0.784996332
40,30,60,40,0.215705324,0.784294676
40,30,60,50,0.211721833,0.788278167
40,30,60,60,0.205822206,0.794177794
40,40,10,10,0.126699704,0.873300296
40,40,10,20,0.136482909,0.863517091
40,40,10,30,0.150895632,0.849104368
40,40,10,40,0.161241856,0.838758144
40,40,10,50,0.163797585,0.836202415
40,40,10,60,0.1629986,0.8370014
40,40,20,10,0.12995895,0.87004105
40,40,20,20,0.139465936,0.860534064
40,40,20,30,0.153494907,0.846505093
40,40,20,40,0.163056195,0.836943805
40,40,20,50,0.165364542,0.834635458
40,40,20,60,0.164481175,0.835518825
40,40,30,10,0.134538598,0.865461402
40,40,30,20,0.143660778,0.856339222
40,40,30,30,0.157083816,0.842916184
40,40,30,40,0.165967766,0.834032234
40,40,30,50,0.167827432,0.832172568
40,40,30,60,0.166816796,0.833183204
40,40,40,10,0.13675615,0.86324385
40,40,40,20,0.145316231,0.854683769
40,40,40,30,0.158065547,0.841934453
40,40,40,40,0.166431343,0.833568657
40,40,40,50,0.167935942,0.832064058
40,40,40,60,0.166940283,0.833059717
40,40,50,10,0.14317997,0.85682003
40,40,50,20,0.151067186,0.848932814
40,40,50,30,0.162835837,0.837164163
40,40,50,40,0.16969981,0.83030019
40,40,50,50,0.170388815,0.829611185
40,40,50,60,0.169131297,0.830868703
40,40,60,10,0.14634597,0.85365403
40,40,60,20,0.153707564,0.846292436
40,40,60,30,0.164933071,0.835066929
40,40,60,40,0.17046885,0.82953115
40,40,60,50,0.170762666,0.829237334
40,40,60,60,0.168609366,0.831390634
40,50,10,10,0.121372304,0.878627696
40,50,10,20,0.130465994,0.869534006
40,50,10,30,0.143721146,0.856278854
40,50,10,40,0.153166164,0.846833836
40,50,10,50,0.157354917,0.842645083
40,50,10,60,0.15723815,0.84276185
40,50,20,10,0.123709481,0.876290519
40,50,20,20,0.132639304,0.867360696
40,50,20,30,0.145464393,0.854535607
40,50,20,40,0.154629414,0.845370586
40,50,20,50,0.158591395,0.841408605
40,50,20,60,0.158379717,0.841620283
40,50,30,10,0.127085738,0.872914262
40,50,30,20,0.135741526,0.864258474
40,50,30,30,0.148108696,0.851891304
40,50,30,40,0.156696127,0.843303873
40,50,30,50,0.160035811,0.839964189
40,50,30,60,0.159642173,0.840357827
40,50,40,10,0.128130335,0.871869665
40,50,40,20,0.13643976,0.86356024
40,50,40,30,0.148716072,0.851283928
40,50,40,40,0.15696295,0.84303705
40,50,40,50,0.159330282,0.840669718
40,50,40,60,0.158883439,0.841116561
40,50,50,10,0.132560602,0.867439398
40,50,50,20,0.140531963,0.859468037
40,50,50,30,0.152723519,0.847276481
40,50,50,40,0.159858659,0.840141341
40,50,50,50,0.161639858,0.838360142
40,50,50,60,0.160965604,0.839034396
40,50,60,10,0.135318177,0.864681823
40,50,60,20,0.142636711,0.857363289
40,50,60,30,0.154267566,0.845732434
40,50,60,40,0.160749237,0.839250763
40,50,60,50,0.161802911,0.838197089
40,50,60,60,0.160670276,0.839329724
40,60,10,10,0.1470372,0.8529628
40,60,10,20,0.1556981,0.8443019
40,60,10,30,0.168043338,0.831956662
40,60,10,40,0.177644488,0.822355512
40,60,10,50,0.181192334,0.818807666
40,60,10,60,0.180419728,0.819580272
40,60,20,10,0.148024123,0.851975877
40,60,20,20,0.15653291,0.84346709
40,60,20,30,0.168837947,0.831162053
40,60,20,40,0.178302022,0.821697978
40,60,20,50,0.181786767,0.818213233
40,60,20,60,0.180964301,0.819035699
40,60,30,10,0.147713326,0.852286674
40,60,30,20,0.15624379,0.84375621
40,60,30,30,0.168479158,0.831520842
40,60,30,40,0.177783179,0.822216821
40,60,30,50,0.181367645,0.818632355
40,60,30,60,0.180521385,0.819478615
40,60,40,10,0.144546876,0.855453124
40,60,40,20,0.152852821,0.847147179
40,60,40,30,0.165018089,0.834981911
40,60,40,40,0.173843729,0.826156271
40,60,40,50,0.177503553,0.822496447
40,60,40,60,0.176697054,0.823302946
40,60,50,10,0.14571898,0.85428102
40,60,50,20,0.153658689,0.846341311
40,60,50,30,0.164899293,0.835100707
40,60,50,40,0.173109255,0.826890745
40,60,50,50,0.175973603,0.824026397
40,60,50,60,0.175037806,0.824962194
40,60,60,10,0.145707802,0.854292198
40,60,60,20,0.15313184,0.84686816
40,60,60,30,0.163990552,0.836009448
40,60,60,40,0.170652243,0.829347757
40,60,60,50,0.172292615,0.827707385
40,60,60,60,0.171518983,0.828481017
50,10,10,10,0.434692743,0.565307257
50,10,10,20,0.452071857,0.547928143
50,10,10,30,0.445814272,0.554185728
50,10,10,40,0.399726649,0.600273351
50,10,10,50,0.37043256,0.62956744
50,10,10,60,0.343294546,0.656705454
50,10,20,10,0.416516646,0.583483354
50,10,20,20,0.434167207,0.565832793
50,10,20,30,0.432719317,0.567280683
50,10,20,40,0.391871268,0.608128732
50,10,20,50,0.36381527,0.63618473
50,10,20,60,0.338697,0.661303
50,10,30,10,0.393787916,0.606212084
50,10,30,20,0.410794556,0.589205444
50,10,30,30,0.414601187,0.585398813
50,10,30,40,0.379230123,0.620769877
50,10,30,50,0.353674175,0.646325825
50,10,30,60,0.330841931,0.669158069
50,10,40,10,0.360092184,0.639907816
50,10,40,20,0.375431138,0.624568862
50,10,40,30,0.383539035,0.616460965
50,10,40,40,0.354716732,0.645283268
50,10,40,50,0.333543883,0.666456117
50,10,40,60,0.313613007,0.686386993
50,10,50,10,0.347903263,0.652096737
50,10,50,20,0.360491382,0.639508618
50,10,50,30,0.36987848,0.63012152
50,10,50,40,0.342779406,0.657220594
50,10,50,50,0.318802604,0.681197396
50,10,50,60,0.300211785,0.699788215
50,10,60,10,0.322145101,0.677854899
50,10,60,20,0.333927256,0.666072744
50,10,60,30,0.344705958,0.655294042
50,10,60,40,0.32668793,0.67331207
50,10,60,50,0.3062885,0.6937115
50,10,60,60,0.288026218,0.711973782
50,20,10,10,0.281870194,0.718129806
50,20,10,20,0.296619722,0.703380278
50,20,10,30,0.312974752,0.687025248
50,20,10,40,0.301781487,0.698218513
50,20,10,50,0.287120789,0.712879211
50,20,10,60,0.273590979,0.726409021
50,20,20,10,0.282290223,0.717709777
50,20,20,20,0.29658815,0.70341185
50,20,20,30,0.312301508,0.687698492
50,20,20,40,0.30155222,0.69844778
50,20,20,50,0.286403225,0.713596775
50,20,20,60,0.273126571,0.726873429
50,20,30,10,0.284671899,0.715328101
50,20,30,20,0.297842643,0.702157357
50,20,30,30,0.312033612,0.687966388
50,20,30,40,0.301831713,0.698168287
50,20,30,50,0.286295845,0.713704155
50,20,30,60,0.273096889,0.726903111
50,20,40,10,0.282261488,0.717738512
50,20,40,20,0.292941014,0.707058986
50,20,40,30,0.305946929,0.694053071
50,20,40,40,0.296878755,0.703121245
50,20,40,50,0.282207536,0.717792464
50,20,40,60,0.268822899,0.731177101
50,20,50,10,0.286439615,0.713560385
50,20,50,20,0.29594196,0.70405804
50,20,50,30,0.306110682,0.693889318
50,20,50,40,0.297122484,0.702877516
50,20,50,50,0.283268902,0.716731098
50,20,50,60,0.269250325,0.730749675
50,20,60,10,0.280086282,0.719913718
50,20,60,20,0.288643007,0.711356993
50,20,60,30,0.298245588,0.701754412
50,20,60,40,0.290010155,0.709989845
50,20,60,50,0.278224541,0.721775459
50,20,60,60,0.265745747,0.734254253
50,30,10,10,0.181107453,0.818892547
50,30,10,20,0.191497343,0.808502657
50,30,10,30,0.205979409,0.794020591
50,30,10,40,0.210822721,0.789177279
50,30,10,50,0.208975965,0.791024035
50,30,10,60,0.204759545,0.795240455
50,30,20,10,0.184723958,0.815276042
50,30,20,20,0.194702424,0.805297576
50,30,20,30,0.208423901,0.791576099
50,30,20,40,0.212708085,0.787291915
50,30,20,50,0.210585225,0.789414775
50,30,20,60,0.206184828,0.793815172
50,30,30,10,0.190562397,0.809437603
50,30,30,20,0.199903799,0.800096201
50,30,30,30,0.212054433,0.787945567
50,30,30,40,0.215557507,0.784442493
50,30,30,50,0.212606506,0.787393494
50,30,30,60,0.208063509,0.791936491
50,30,40,10,0.193741222,0.806258778
50,30,40,20,0.202332365,0.797667635
50,30,40,30,0.212788831,0.787211169
50,30,40,40,0.215197596,0.784802404
50,30,40,50,0.211539545,0.788460455
50,30,40,60,0.207184161,0.792815839
50,30,50,10,0.201302903,0.798697097
50,30,50,20,0.209301629,0.790698371
50,30,50,30,0.219009779,0.780990221
50,30,50,40,0.219387373,0.780612627
50,30,50,50,0.214810993,0.785189007
50,30,50,60,0.209169273,0.790830727
50,30,60,10,0.202357184,0.797642816
50,30,60,20,0.209826722,0.790173278
50,30,60,30,0.219269203,0.780730797
50,30,60,40,0.219051087,0.780948913
50,30,60,50,0.214695085,0.785304915
50,30,60,60,0.208588315,0.791411685
50,40,10,10,0.129356238,0.870643762
50,40,10,20,0.139089006,0.860910994
50,40,10,30,0.153352416,0.846647584
50,40,10,40,0.163350963,0.836649037
50,40,10,50,0.165772924,0.834227076
50,40,10,60,0.164804449,0.835195551
50,40,20,10,0.132603209,0.867396791
50,40,20,20,0.142107565,0.857892435
50,40,20,30,0.155921935,0.844078065
50,40,20,40,0.165223971,0.834776029
50,40,20,50,0.16730456,0.83269544
50,40,20,60,0.166278991,0.833721009
50,40,30,10,0.137297867,0.862702133
50,40,30,20,0.146251408,0.853748592
50,40,30,30,0.159450427,0.840549573
50,40,30,40,0.168135193,0.831864807
50,40,30,50,0.169786296,0.830213704
50,40,30,60,0.168640699,0.831359301
50,40,40,10,0.139468075,0.860531925
50,40,40,20,0.148023896,0.851976104
50,40,40,30,0.160475014,0.839524986
50,40,40,40,0.168550938,0.831449062
50,40,40,50,0.169835145,0.830164855
50,40,40,60,0.168708631,0.831291369
50,40,50,10,0.146511813,0.853488187
50,40,50,20,0.154157157,0.845842843
50,40,50,30,0.165494274,0.834505726
50,40,50,40,0.171897786,0.828102214
50,40,50,50,0.172318383,0.827681617
50,40,50,60,0.170854265,0.829145735
50,40,60,10,0.149564427,0.850435573
50,40,60,20,0.156611051,0.843388949
50,40,60,30,0.167631983,0.832368017
50,40,60,40,0.17280331,0.82719669
50,40,60,50,0.172760505,0.827239495
50,40,60,60,0.170465273,0.829534727
50,50,10,10,0.123643546,0.876356454
50,50,10,20,0.132734371,0.867265629
50,50,10,30,0.146013761,0.853986239
50,50,10,40,0.155214593,0.844785407
50,50,10,50,0.159222348,0.840777652
50,50,10,60,0.158870148,0.841129852
50,50,20,10,0.126038431,0.873961569
50,50,20,20,0.134983207,0.865016793
50,50,20,30,0.147757971,0.852242029
50,50,20,40,0.156678199,0.843321801
50,50,20,50,0.160370075,0.839629925
50,50,20,60,0.159965663,0.840034337
50,50,30,10,0.129420009,0.870579991
50,50,30,20,0.138080686,0.861919314
50,50,30,30,0.150429259,0.849570741
50,50,30,40,0.158834016,0.841165984
50,50,30,50,0.161740711,0.838259289
50,50,30,60,0.161208853,0.838791147
50,50,40,10,0.130392018,0.869607982
50,50,40,20,0.138681147,0.861318853
50,50,40,30,0.151015286,0.848984714
50,50,40,40,0.159045757,0.840954243
50,50,40,50,0.161026469,0.838973531
50,50,40,60,0.160472683,0.839527317
50,50,50,10,0.134914742,0.865085258
50,50,50,20,0.142891545,0.857108455
50,50,50,30,0.155046366,0.844953634
50,50,50,40,0.161959258,0.838040742
50,50,50,50,0.163402698,0.836597302
50,50,50,60,0.162587319,0.837412681
50,50,60,10,0.137595987,0.862404013
50,50,60,20,0.144947147,0.855052853
50,50,60,30,0.156572759,0.843427241
50,50,60,40,0.162771087,0.837228913
50,50,60,50,0.163630218,0.836369782
50,50,60,60,0.162254663,0.837745337
50,60,10,10,0.149773998,0.850226002
50,60,10,20,0.158318905,0.841681095
50,60,10,30,0.170525846,0.829474154
50,60,10,40,0.179932733,0.820067267
50,60,10,50,0.183289877,0.816710123
50,60,10,60,0.182329165,0.817670835
50,60,20,10,0.150693912,0.849306088
50,60,20,20,0.159064621,0.840935379
50,60,20,30,0.171237151,0.828762849
50,60,20,40,0.180556193,0.819443807
50,60,20,50,0.183851408,0.816148592
50,60,20,60,0.182851202,0.817148798
50,60,30,10,0.150323518,0.849676482
50,60,30,20,0.15866447,0.84133553
50,60,30,30,0.170801338,0.829198662
50,60,30,40,0.179997138,0.820002862
50,60,30,50,0.183376653,0.816623347
50,60,30,60,0.182379004,0.817620996
50,60,40,10,0.147023533,0.852976467
50,60,40,20,0.155247927,0.844752073
50,60,40,30,0.167383025,0.832616975
50,60,40,40,0.176046065,0.823953935
50,60,40,50,0.179472089,0.820527911
50,60,40,60,0.178485899,0.821514101
50,60,50,10,0.148181114,0.851818886
50,60,50,20,0.15616863,0.84383137
50,60,50,30,0.167338276,0.832661724
50,60,50,40,0.175336173,0.824663827
50,60,50,50,0.177935154,0.822064846
50,60,50,60,0.17684464,0.82315536
50,60,60,10,0.148254509,0.851745491
50,60,60,20,0.155669156,0.844330844
50,60,60,30,0.166497141,0.833502859
50,60,60,40,0.172842777,0.827157223
50,60,60,50,0.174177034,0.825822966
50,60,60,60,0.173264715,0.826735285
60,10,10,10,0.447025494,0.552974506
60,10,10,20,0.463364809,0.536635191
60,10,10,30,0.45566747,0.54433253
60,10,10,40,0.404907955,0.595092045
60,10,10,50,0.373347557,0.626652443
60,10,10,60,0.345469211,0.654530789
60,10,20,10,0.429310735,0.570689265
60,10,20,20,0.445298734,0.554701266
60,10,20,30,0.442103193,0.557896807
60,10,20,40,0.397360987,0.602639013
60,10,20,50,0.367015983,0.632984017
60,10,20,60,0.341000414,0.658999586
60,10,30,10,0.407159321,0.592840679
60,10,30,20,0.421080659,0.578919341
60,10,30,30,0.422906908,0.577093092
60,10,30,40,0.384127107,0.615872893
60,10,30,50,0.356915952,0.643084048
60,10,30,60,0.332984285,0.667015715
60,10,40,10,0.372411319,0.627588681
60,10,40,20,0.386245913,0.613754087
60,10,40,30,0.391604787,0.608395213
60,10,40,40,0.359755377,0.640244623
60,10,40,50,0.336468896,0.663531104
60,10,40,60,0.315520657,0.684479343
60,10,50,10,0.358566284,0.641433716
60,10,50,20,0.370460848,0.629539152
60,10,50,30,0.377299139,0.622700861
60,10,50,40,0.348055814,0.651944186
60,10,50,50,0.321591249,0.678408751
60,10,50,60,0.302280865,0.697719135
60,10,60,10,0.330846545,0.669153455
60,10,60,20,0.342417901,0.657582099
60,10,60,30,0.351348497,0.648651503
60,10,60,40,0.330632357,0.669367643
60,10,60,50,0.309275986,0.690724014
60,10,60,60,0.29017836,0.70982164
60,20,10,10,0.28667363,0.71332637
60,20,10,20,0.30153791,0.69846209
60,20,10,30,0.317319134,0.682680866
60,20,10,40,0.305162579,0.694837421
60,20,10,50,0.288798688,0.711201312
60,20,10,60,0.274815799,0.725184201
60,20,20,10,0.287298072,0.712701928
60,20,20,20,0.30126593,0.69873407
60,20,20,30,0.316444103,0.683555897
60,20,20,40,0.304845867,0.695154133
60,20,20,50,0.288312162,0.711687838
60,20,20,60,0.27448069,0.72551931
60,20,30,10,0.290637742,0.709362258
60,20,30,20,0.302320583,0.697679417
60,20,30,30,0.316278577,0.683721423
60,20,30,40,0.305017151,0.694982849
60,20,30,50,0.288433319,0.711566681
60,20,30,60,0.274441549,0.725558451
60,20,40,10,0.287778224,0.712221776
60,20,40,20,0.298356716,0.701643284
60,20,40,30,0.309796791,0.690203209
60,20,40,40,0.299790677,0.700209323
60,20,40,50,0.284493165,0.715506835
60,20,40,60,0.270366836,0.729633164
60,20,50,10,0.291586792,0.708413208
60,20,50,20,0.300970398,0.699029602
60,20,50,30,0.310037705,0.689962295
60,20,50,40,0.299730969,0.700269031
60,20,50,50,0.285538933,0.714461067
60,20,50,60,0.271158013,0.728841987
60,20,60,10,0.284912018,0.715087982
60,20,60,20,0.29336403,0.70663597
60,20,60,30,0.301851802,0.698148198
60,20,60,40,0.292447236,0.707552764
60,20,60,50,0.280257246,0.719742754
60,20,60,60,0.267569223,0.732430777
60,30,10,10,0.183913827,0.816086173
60,30,10,20,0.194179445,0.805820555
60,30,10,30,0.207471963,0.792528037
60,30,10,40,0.211873658,0.788126342
60,30,10,50,0.209653719,0.790346281
60,30,10,60,0.205284601,0.794715399
60,30,20,10,0.187479021,0.812520979
60,30,20,20,0.197392107,0.802607893
60,30,20,30,0.209999051,0.790000949
60,30,20,40,0.213826628,0.786173372
60,30,20,50,0.211263061,0.788736939
60,30,20,60,0.206761117,0.793238883
60,30,30,10,0.193305964,0.806694036
60,30,30,20,0.202755133,0.797244867
60,30,30,30,0.213821852,0.786178148
60,30,30,40,0.216782704,0.783217296
60,30,30,50,0.213279105,0.786720895
60,30,30,60,0.208696162,0.791303838
60,30,40,10,0.196476091,0.803523909
60,30,40,20,0.205192872,0.794807128
60,30,40,30,0.215124055,0.784875945
60,30,40,40,0.216456039,0.783543961
60,30,40,50,0.212363878,0.787636122
60,30,40,60,0.207804584,0.792195416
60,30,50,10,0.204004174,0.795995826
60,30,50,20,0.212040051,0.787959949
60,30,50,30,0.221437367,0.778562633
60,30,50,40,0.220838628,0.779161372
60,30,50,50,0.215830819,0.784169181
60,30,50,60,0.209892104,0.790107896
60,30,60,10,0.204941636,0.795058364
60,30,60,20,0.212382069,0.787617931
60,30,60,30,0.22159679,0.77840321
60,30,60,40,0.220683629,0.779316371
60,30,60,50,0.215712913,0.784287087
60,30,60,60,0.209558242,0.790441758
60,40,10,10,0.129870818,0.870129182
60,40,10,20,0.139470003,0.860529997
60,40,10,30,0.15361983,0.84638017
60,40,10,40,0.163416168,0.836583832
60,40,10,50,0.165830981,0.834169019
60,40,10,60,0.164888289,0.835111711
60,40,20,10,0.133207492,0.866792508
60,40,20,20,0.142561858,0.857438142
60,40,20,30,0.156223826,0.843776174
60,40,20,40,0.165511424,0.834488576
60,40,20,50,0.167452121,0.832547879
60,40,20,60,0.166406587,0.833593413
60,40,30,10,0.137931307,0.862068693
60,40,30,20,0.146916114,0.853083886
60,40,30,30,0.159814641,0.840185359
60,40,30,40,0.168480113,0.831519887
60,40,30,50,0.169990144,0.830009856
60,40,30,60,0.168856043,0.831143957
60,40,40,10,0.140776217,0.859223783
60,40,40,20,0.149021976,0.850978024
60,40,40,30,0.161075922,0.838924078
60,40,40,40,0.168959704,0.831040296
60,40,40,50,0.170090305,0.829909695
60,40,40,60,0.168917655,0.831082345
60,40,50,10,0.148072316,0.851927684
60,40,50,20,0.155563264,0.844436736
60,40,50,30,0.166439896,0.833560104
60,40,50,40,0.172424621,0.827575379
60,40,50,50,0.172659639,0.827340361
60,40,50,60,0.171104628,0.828895372
60,40,60,10,0.151177034,0.848822966
60,40,60,20,0.158066716,0.841933284
60,40,60,30,0.168754277,0.831245723
60,40,60,40,0.173537312,0.826462688
60,40,60,50,0.173181459,0.826818541
60,40,60,60,0.170860529,0.829139471
60,50,10,10,0.122850972,0.877149028
60,50,10,20,0.132067666,0.867932334
60,50,10,30,0.145473406,0.854526594
60,50,10,40,0.154742776,0.845257224
60,50,10,50,0.158838544,0.841161456
60,50,10,60,0.158620157,0.841379843
60,50,20,10,0.125447216,0.874552784
60,50,20,20,0.134490567,0.865509433
60,50,20,30,0.147381941,0.852618059
60,50,20,40,0.156327901,0.843672099
60,50,20,50,0.160072141,0.839927859
60,50,20,60,0.159754885,0.840245115
60,50,30,10,0.128916358,0.871083642
60,50,30,20,0.137673899,0.862326101
60,50,30,30,0.150244076,0.849755924
60,50,30,40,0.158695314,0.841304686
60,50,30,50,0.161671403,0.838328597
60,50,30,60,0.161142936,0.838857064
60,50,40,10,0.129996345,0.870003655
60,50,40,20,0.138368076,0.861631924
60,50,40,30,0.1510102,0.8489898
60,50,40,40,0.159084321,0.840915679
60,50,40,50,0.161096436,0.838903564
60,50,40,60,0.160505087,0.839494913
60,50,50,10,0.134929652,0.865070348
60,50,50,20,0.143004373,0.856995627
60,50,50,30,0.155295353,0.844704647
60,50,50,40,0.162208937,0.837791063
60,50,50,50,0.163560728,0.836439272
60,50,50,60,0.162701448,0.837298552
60,50,60,10,0.137682687,0.862317313
60,50,60,20,0.145206544,0.854793456
60,50,60,30,0.156862564,0.843137436
60,50,60,40,0.163199388,0.836800612
60,50,60,50,0.163874655,0.836125345
60,50,60,60,0.162370546,0.837629454
60,60,10,10,0.148426234,0.851573766
60,60,10,20,0.157070062,0.842929938
60,60,10,30,0.169469272,0.830530728
60,60,10,40,0.179130414,0.820869586
60,60,10,50,0.182631822,0.817368178
60,60,10,60,0.18171764,0.81828236
60,60,20,10,0.14939584,0.85060416
60,60,20,20,0.157903262,0.842096738
60,60,20,30,0.170325832,0.829674168
60,60,20,40,0.179783192,0.820216808
60,60,20,50,0.183208106,0.816791894
60,60,20,60,0.18226123,0.81773877
60,60,30,10,0.149303595,0.850696405
60,60,30,20,0.157796979,0.842203021
60,60,30,30,0.169933612,0.830066388
60,60,30,40,0.179284057,0.820715943
60,60,30,50,0.182747952,0.817252048
60,60,30,60,0.181821945,0.818178055
60,60,40,10,0.146142461,0.853857539
60,60,40,20,0.154446379,0.845553621
60,60,40,30,0.166712524,0.833287476
60,60,40,40,0.175472892,0.824527108
60,60,40,50,0.17889284,0.82110716
60,60,40,60,0.177958667,0.822041333
60,60,50,10,0.147539905,0.852460095
60,60,50,20,0.155658393,0.844341607
60,60,50,30,0.166948622,0.833051378
60,60,50,40,0.17491377,0.82508623
60,60,50,50,0.177608046,0.822391954
60,60,50,60,0.176536272,0.823463728
60,60,60,10,0.147786444,0.852213556
60,60,60,20,0.155257181,0.844742819
60,60,60,30,0.166175037,0.833824963
60,60,60,40,0.172559603,0.827440397
60,60,60,50,0.173989026,0.826010974
60,60,60,60,0.17301975,0.82698025
